LS,POINT,MS,TYPE,PT#,DESC,LO FAIL,HI FAIL,LO RANGE,HI RANGE,UNITS
43,43 KC3 1 MIN,1,SP,8,1 MINUTE RUNTIME COUNTER,0,4095,0,4095,Minutes
43,43 KC3 1 HOUR,1,SP,9,RUNTIME SINCE LAST OIL CHANGE,0,10000,0,4095,Hours
43,43 KC1 MHRS,1,SP,10,USED TO COUNT TOTAL KC1 RUNTIME,-1,4096,0,4095,Hours
43,43 KC1 TOT HRS,1,SP,11,TOTAL RUNTIME OF KC1 x 1000,-1,4096,0,4095,1000 HRS
43,43 KC2 MHRS,1,SP,12,USED TO COUNT TOTAL KC2 RUNTIME,-1,4096,0,4095,Hours
43,43 KC2 TOT HRS,1,SP,13,TOTAL RUNTIME OF KC2 x 1000,-1,4096,0,4095,1000 HRS
43,43 KC3 MHRS,1,SP,14,USED TO COUNT TOTAL KC3 RUNTIME,-1,4096,0,4095,Hours
43,43 KC3 TOT HRS,1,SP,15,TOTAL RUNTIME OF KC3 x 1000,-1,4096,0,4095,1000 HRS
43,02/76 ALM XFER,2,AI,0,XFERS AW ALARM FROM B2 TO B76,-1,11,0,10,VOLTS
43,43 DRYER2 STAT,2,DI,0,Run Status Of Air Dryer 2,,,OFF,ON,Status
43,43 DRYER3 STAT,2,DI,1,Run Status Of Air Dryer 3,,,OFF,ON,Status
43,43 E.G. XFER,2,DI,2,B43 EMER.GEN. XFER SWITCH STATUS,43 E.G,XFER,EG is ON,Normal,Status
43,43 EMCS/LOCAL,2,DI,3,Status Of Local Override Switch,,,EMCS,LOCAL,Status
43,43 AHU1 FST SS,2,DO,0,AHU-1-43 FAN FAN START/STOP CTRL,,,OFF,ON,Command
43,43 AC 1 STG 1,2,DO,1,Heat Pump 1 'Y1' S/S Point,,,OFF,ON,Command
43,43 AC 1 STG 2,2,DO,2,Heat Pump 1 'Y2' S/S Point,,,OFF,ON,Command
43,43 AC 2 STG 1,2,DO,3,Heat Pump 2 'Y1' S/S Point,,,OFF,ON,Command
43,43 KC1 REB HRS,2,SP,0,RUNTIME HOURS SINCE LAST REBUILD,-1,4100,0,4095,Hours
43,43 KC2 REB HRS,2,SP,1,RUNTIME HOURS SINCE LAST REBUILD,-1,4100,0,4095,Hours
43,43 KC3 REB HRS,2,SP,2,RUNTIME HOURS SINCE LAST REBUILD,-1,4100,0,4095,Hours
43,43 KC1 REBMHRS,2,SP,3,RUNTIME HOURS SINCE LAST REBUILD,-1,4100,0,4095,HRSx1000
43,43 KC2 REBMHRS,2,SP,4,RUNTIME HOURS SINCE LAST REBUILD,-1,4100,0,4095,HRSx1000
43,43 KC3 REBMHRS,2,SP,5,RUNTIME HOURS SINCE LAST REBUILD,-1,4100,0,4095,HRSx1000
43,06/76 H2O ALMX,3,AI,0,USED TO XFER TRACE-TEK ALM TO 76,-1,11,0,10,VOLTS
43,06 BL ALM XFER,3,AI,1,XFERS ALS FAN/BL ALARM TO PAGE,-1,11,0,10,VOLTS
43,43 TW FLOW,3,DI,0,Tower Water Flow Switch,,,NO FLOW,FLOW OK,Status
43,43 KC1 L/U SW.,3,DI,1,STATUS OF MANUAL LOAD/UNLOAD SW.,,,NORMAL,UNLOAD,Status
43,43 KC2 L/U SW.,3,DI,2,STATUS OF MANUAL LOAD/UNLOAD SW.,,,NORMAL,UNLOAD,Status
43,43 KC3 L/U SW.,3,DI,3,STATUS OF MANUAL LOAD/UNLOAD SW.,,,NORMAL,UNLOAD,Status
43,43 AC 2 STG 2,3,DO,0,Heat Pump 2 'Y2' S/S Point,,,OFF,ON,Command
43,43 EMCS BYPASS,3,DO,1,Remote LOCAL/EMCS Control Point,,,LOCAL,EMCS,Command
43,43 AIR ALM CTR,3,SP,0,USED TO XFER AIR ALARMS TO B76,-1,4096,0,4095,Counts
43,43 KC1 FILTER,3,SP,1,RUNTIME SINCE LAST FILTER CHANGE,-1,4096,0,4095,HOURS
43,43 KC2 FILTER,3,SP,2,RUNTIME SINCE LAST FILTER CHANGE,-1,4096,0,4095,HOURS
43,43 KC3 FILTER,3,SP,3,RUNTIME SINCE LAST FILTER CHANGE,-1,4096,0,4095,HOURS
43,43 FLAG 1,32,DO,1,43 Air 1 Lead Flag,,,-,LEAD,Command
43,43 FLAG 2,32,DO,2,43 Air 2 Lead Flag,,,-,LEAD,Command
43,43 FLAG 3,32,DO,3,43 Air 3 Lead Flag,,,-,LEAD,Command
43,43 FLAG 4,32,DO,4,43 Air 1 Lag Flag,,,-,LAG,Command
43,43 FLAG 5,32,DO,5,43 Air 2 Lag Flag,,,-,LAG,Command
43,43 FLAG 6,32,DO,6,43 Air 3 Lag Flag,,,-,LAG,Command
43,43 FLAG 7,32,DO,7,43 Air 1 Last Flag,,,-,LAST,Command
43,43 FLAG 8,32,DO,8,43 Air 2 Last Flag,,,-,LAST,Command
43,43 FLAG 9,32,DO,9,43 Air 3 Last Flag,,,-,LAST,Command
43,43 LEAD AIR,32,DO,10,Control Point For Air Compressor,,,OFF,ON,Command
43,43 LAG AIR,32,DO,11,Control Point For Air Compressor,,,OFF,ON,Command
43,43 LAST AIR,32,DO,12,Control Point For Air Compressor,,,OFF,ON,Command
43,TRAP 43-999,32,DO,13,PAGE FROM BLDG. 43 HILL AIR SYS.,PAGE T,AP,Normal,PAGER ON,Command
45,46B AC1 ZAT,1,AI,1,RM 101E ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
45,46B AC1 BYP,1,CI,1,AC01 HEAT/COOL BYPASS,,,,1,Counts
45,46B AC1 C STS,1,DI,0,AC01 COMPRESSOR STATUS,,,OFF,ON,Status
45,46B AC1 COMP,1,DO,0,AC01 COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
45,46B AC1 FAN,1,DO,1,AC01 INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
45,46B AC1 EHT,1,DO,2,AC01 STRIP HEAT ENABLE,,,DISABLE,ENABLE,Command
45,46B AC1 WARMUP,1,DO,4,AC01 WARMUP FLAG,,,OFF,ON,Command
45,46B AC1 ZSPH,1,SP,0,AC01 ZONE HEATING SETPOINT,0,409,0,409.5,Deg F
45,46B AC1 ZSPC,1,SP,1,AC01 ZONE COOLING SETPOINT,0,409,0,409.5,Deg F
45,46B AC1 O ZAT,1,SP,2,AC01 OPTIMUM ZONE AIR TEMP,0,409,0,409.5,Deg F
45,46B AC1 O VAL,1,SP,3,AC01 OPTIMUM MINIMUM VALUE,0,4095,0,4095,MINUTES
45,46 OPT MIN OAT,1,SP,4,B46 OPTIMUM MIN OUTSIDE AIR TEMP,0,409,0,409.5,Deg F
45,46 OAT,1,SP,5,B46 O.A.T. (XFER FROM L/S 85),0,212,0,409.5,Deg F
45,46B AC2 ZAT,2,AI,1,RM 101W ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
45,46B AC2 BYP,2,CI,1,AC02 HEAT/COOL BYPASS,,,,1,Counts
45,46B AC2 C STS,2,DI,0,AC02 COMPRESSOR STATUS,,,OFF,ON,Status
45,46B AC2 COMP,2,DO,0,AC02 COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
45,46B AC2 FAN,2,DO,1,AC02 INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
45,46B AC2 EHT,2,DO,2,AC02 STRIP HEAT ENABLE,,,DISABLE,ENABLE,Command
45,46B AC2 WARMUP,2,DO,4,AC02 WARMUP FLAG,,,OFF,ON,Command
45,46B AC2 ZSPH,2,SP,0,AC02 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,46B AC2 ZSPC,2,SP,1,AC02 ZONE COOLING SETPOINT,32,212,0,409.5,Deg F
45,46B AC2 O ZAT,2,SP,2,AC02 OPTIMUM ZONE AIR TEMP,0,409,0,409.5,Deg F
45,46B AC2 O VAL,2,SP,3,AC02 OPTIMUM MINIMUM VALUE,0,4095,0,4095,MINUTES
45,46C AC3 ZAT,3,AI,1,RM 101 ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
45,46C AC3 BYP,3,CI,1,HEAT/COOL BYPASS,,,,1,Counts
45,46C AC3 C STS,3,DI,0,COMPRESSOR STATUS,,,OFF,ON,Status
45,46C AC3 SWITCH,3,DI,2,MAN. EMCS/LOCAL SYSTEM SWITCH IS,,,EMCS,LOCAL,Status
45,46C AC3 COMP,3,DO,0,COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
45,46C AC3 FAN,3,DO,1,INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
45,46C AC4 ZAT,4,AI,1,RM 107 ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
45,46C AC4 BYP,4,CI,1,HEAT/COOL BYPASS,,,,1,Counts
45,46C AC4 C STS,4,DI,0,COMPRESSOR STATUS,,,OFF,ON,Status
45,46C AC4 SWITCH,4,DI,2,MAN. EMCS/LOCAL SYSTEM SWITCH IS,,,EMCS,LOCAL,Status
45,46C AC4 COMP,4,DO,0,COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
45,46C AC4 FAN,4,DO,1,INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
45,46D AC1 ZAT,5,AI,1,RM 101D ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
45,46D AC1 BYP,5,CI,1,AC01 HEAT/COOL BYPASS,,,,1,Counts
45,46D AC1 C STS,5,DI,0,AC01 COMPRESSOR STATUS,,,OFF,ON,Status
45,46D AC1 SWITCH,5,DI,2,MAN. EMCS/LOCAL SYSTEM SWITCH IS,,,EMCS,LOCAL,Status
45,46D AC1 COMP,5,DO,0,AC01 COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
45,46D AC1 FAN,5,DO,1,AC01 INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
45,46D AC1 EHT,5,DO,2,ELECTRIC HEAT S/S,,,OFF,ON,Command
45,46D AC1 WARMUP,5,DO,4,AC01 WARMUP FLAG,,,OFF,ON,Command
45,46D AC1 ZSPH,5,SP,0,AC01 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,46D AC1 ZSPC,5,SP,1,AC01 ZONE COOLING SETPOINT,32,212,0,409.5,Deg F
45,46D AC1 O ZAT,5,SP,2,AC01 OPTIMUM ZONE AIR TEMP,0,409,0,409.5,Deg F
45,46D AC1 O VAL,5,SP,3,AC01 OPTIMUM MINIMUM VALUE,0,4095,0,4095,MINUTES
45,46D AC2 ZAT,6,AI,1,RM 100F ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
45,46D AC2 BYP,6,CI,1,AC02 HEAT/COOL BYPASS,,,,1,Counts
45,46D AC2 C STS,6,DI,0,AC02 COMPRESSOR STATUS,,,OFF,ON,Status
45,46D AC2 SWITCH,6,DI,2,MAN. EMCS/LOCAL SYSTEM SWITCH IS,,,EMCS,LOCAL,Status
45,46D AC2 COMP,6,DO,0,AC02 COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
45,46D AC2 FAN,6,DO,1,AC02 INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
45,46D AC2 EHT,6,DO,2,ELCTRIC HEAT S/S,,,OFF,ON,Command
45,46D AC2 WARMUP,6,DO,4,AC02 WARMUP FLAG,,,OFF,ON,Command
45,46D AC2 ZSPH,6,SP,0,AC02 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,46D AC2 ZSPC,6,SP,1,AC02 ZONE COOLING SETPOINT,32,212,0,409.5,Deg F
45,46D AC2 O ZAT,6,SP,2,AC02 OPTIMUM ZONE AIR TEMP,0,409,0,409.5,Deg F
45,46D AC2 O VAL,6,SP,3,AC02 OPTIMUM MINIMUM VALUE,0,4095,0,4095,MINUTES
45,47 AHU01 MAT,17,AI,1,AHU1 MIXED AIR TEMP,32,212,0,409.5,Deg F
45,47 AHU01 SAT,17,AI,2,AHU1 SUPPLY AIR TEMP,32,212,0,409.5,Deg F
45,47 R112 ZAT,17,AI,3,AHU1 ZONE AIR TEMP RM112,32,212,0,409.5,Deg F
45,47 CV22 HWV,17,AO,0,AHU1 MAIN HHW 3-8# N.O. VALVE,-1,16,0,15,PSIG
45,47 AHU01 BYP,17,CI,1,AHU1 HEATING BYPASS,,,,1,Counts
45,47 AF01 FILTER,17,DI,0,AF01 AIR FILTER STATUS,,,Clean,DIRTY,Status
45,47 AHU01 FAN,17,DO,0,AHU1 SUPPLY FAN ENABLE,,,DISABLE,ENABLE,Command
45,47 BL03 FAN,17,DO,1,BL03 EXHAUST FAN ENABLE,,,DISABLE,ENABLE,Command
45,47 BL11 S/S,17,DO,2,BL-11-47 EXHAUST FAN S/S,,,STOP,RUN,Command
45,47 AHU01 WARM,17,DO,4,AHU1 WARMUP FLAG,,,OFF,ON,Command
45,47 AHU01 ZSPH,17,SP,0,AHU1 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,47 AHU01 O ZAT,17,SP,1,AHU1 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
45,47 AHU01 O VAL,17,SP,2,AHU1 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,47 AHU01 MNOSA,17,SP,3,AHU1 MINIMUM OUTSIDE AIR TEMP,0,409,0,409.5,Deg F
45,47 AHU01 MXOSA,17,SP,4,AHU1 MAXIMUM OUTSIDE AIR TEMP,0,409,0,409.5,Deg F
45,47 AHU01 MNSAT,17,SP,5,AHU1 MINIMUM SUPPLY AIR TEMP,0,409,0,409.5,Deg F
45,47 AHU01 MXSAT,17,SP,6,AHU1 MAXIMUM SUPPLY AIR TEMP,0,409,0,409.5,Deg F
45,47 AHU01 SATSP,17,SP,7,AHU1 SUPPLY AIR SETPOINT,0,409,0,409.5,Deg F
45,47 AHU01 HOLD,17,SP,8,AHU-01-47 HOLD VALUE FOR RESET,-1,410,0,409.5,Deg F
45,47 BR2 HHW RT,18,AI,1,BR-2-47 HHW RETURN TEMPERATURE,32,212,0,409.5,Deg F
45,47 BR2 HHW ST,18,AI,2,BR-2-47 HHW SUPPLY TEMPERATURE,32,212,0,409.5,Deg F
45,47 OAT,18,AI,3,OAT OUTSIDE AIR TEMP,0,212,0,409.5,Deg F
45,47 BR2 STATUS,18,DI,0,BR-2-47 BOILER RUN STATUS,,,OFF,ON,Status
45,47 BR2 ALARM,18,DI,1,BR-2-47 BOILER TROUBLE ALARM,,,ALARM,Normal,Status
45,47 GP04 STS,18,DI,2,GP04 BOILER PUMP STATUS,,,OFF,ON,Status
45,47 BR2 S/S,18,DO,0,BR-2-47 BOILER ENABLE/DISABLE,,,DISABLE,ENABLE,Command
45,47 GP04 S/S,18,DO,1,GP04 HTG BOILER PUMP ENABLE,,,DISABLE,ENABLE,Command
45,47 BR2 WARMUP,18,DO,4,BR-2-47 BOILER WARMUP FLAG,,,OFF,ON,Command
45,47 BR2 BYPASS,18,DO,15,USED TO TEST BOILERS,,,NORMAL,BYPASS,Command
45,47 BR2 ZSPH,18,SP,0,BR-2-47 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,47 BR2 O ZAT,18,SP,1,BR-2-47 OPTIMUM ZONE AIR TEMP.,-1,410,0,409.5,Deg F
45,47 BR2 O VAL,18,SP,2,BR-2-47 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,47 OPT MIN OAT,18,SP,3,B47 OPTIMUM MIN OUTSIDE AIR TEMP,0,409,0,409.5,Deg F
45,47 BR2 MIN OSA,18,SP,4,BR-2-47 MIN. O.S.A. FOR RESET,0,409,0,409.5,Deg F
45,47 BR2 MAX OSA,18,SP,5,BR-2-47 MAXIMUM O.S.A. FOR RESET,0,409,0,409.5,Deg F
45,47 BR2 MIN HWS,18,SP,6,BR-2-47 MINIMUM HHW SUPPLY TEMP.,0,409,0,409.5,Deg F
45,47 BR2 MAX HWS,18,SP,7,BR-2-47 MAXIMUM HHW SUPPLY TEMP.,0,409,0,409.5,Deg F
45,47 BR2 HHW S/P,18,SP,8,BR-2-47 HHW SUPPLY TEMP SETPOINT,0,409,0,409.5,Deg F
45,47 BR2 HOLD,18,SP,9,BR-2-47 HOLD VALUE FOR RESET,-1,410,0,409.5,Deg F
45,47 R012 ZAT,19,AI,1,HE01 ZONE AIR TEMP RM012,32,212,0,409.5,Deg F
45,47 R012A ZAT,19,AI,2,HE02 ZONE AIR TEMP RM012A,32,212,0,409.5,Deg F
45,47 HE02 BYP,19,CI,3,HE02 HEATING BYPASS,,,,1,Counts
45,47 HE02 STS,19,DI,2,HE02 ELECTRIC HEAT STATUS,,,OFF,ON,Status
45,47 HE02 EHT,19,DO,1,HE02 STRIP HEAT ENABLE,,,DISABLE,ENABLE,Command
45,47 BL9 S/S,19,DO,2,BL-09-47 EXHAUST FAN S/S,,,STOP,RUN,Command
45,47 BL15 S/S,19,DO,3,BL-15-47 EXHAUST FAN S/S,,,STOP,RUN,Command
45,47 HE02 WARM,19,DO,5,HE02 WARMUP FLAG,,,OFF,ON,Command
45,47 HE02 ZSPH,19,SP,3,HE02 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,47 HE02 O ZAT,19,SP,4,HE02 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
45,47 HE02 O VAL,19,SP,5,HE02 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,58 R201 ZAT,20,AI,1,ROOM 201 ZONE TEMP. (AC-1-58),32,212,0,409.5,Deg F
45,58 R201 ZAT,20,AI,1,ROOM 201 ZONE TEMP. (AC-1-58),32,212,0,409.5,Deg F
45,58 OAT,20,AI,2,OAT OUTSIDE AIR TEMP,0,212,0,409.5,Deg F
45,58 AC1 BYPASS,20,CI,1,AC-1-58 HEAT/COOL BYPASS,,,,1,Counts
45,58 AC1 COMPSTS,20,DI,0,AC01 COMPRESSOR STATUS,,,OFF,ON,Status
45,58 AC1 COMP SS,20,DO,0,AC01 COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
45,58 AC1 FAN,20,DO,1,AC01 INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
45,58 AC1 EHT SS,20,DO,2,AC01 STRIP HEAT ENABLE,,,DISABLE,ENABLE,Command
45,58 AC1 WARMUP,20,DO,4,AC01 WARMUP FLAG,,,OFF,ON,Command
45,58 AC1 ZSPH,20,SP,0,AC01 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,58 AC1 ZSPC,20,SP,1,AC01 ZONE COOLING SETPOINT,32,212,0,409.5,Deg F
45,58 AC1 O ZAT,20,SP,2,AC01 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
45,58 AC1 O VAL,20,SP,3,AC01 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,58 R001 ZAT,21,AI,1,UH08 ZONE AIR TEMP RM001,32,212,0,409.5,Deg F
45,58 BL06 BYP,21,CI,0,BL06 EXHAUST FAN BYPASS,,,,1,Counts
45,58 BL07 BYP,21,CI,1,BL07 VENTILATION FAN BYPASS,,,,1,Counts
45,58 UH08 BYP,21,CI,3,UH08 HEATING BYPASS,,,,1,Counts
45,58 UH08 STS,21,DI,2,UH08 GAS VALVE STATUS,,,OFF,ON,Status
45,58 BL06 FAN,21,DO,0,BL06 EXHAUST FAN ENABLE,,,DISABLE,ENABLE,Command
45,58 BL07 FAN,21,DO,1,BL07 SUPPLY FAN ENABLE,,,DISABLE,ENABLE,Command
45,58 UH08 GHT,21,DO,2,UH08 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
45,58 UH08 WARM,21,DO,4,UH08 WARMUP FLAG,,,OFF,ON,Command
45,58 UH08 ZSPH,21,SP,0,UH08 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,58 UH08 OZAT,21,SP,1,UH08 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
45,58 UH08 VAL,21,SP,2,UH08 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,58 UH03 ZAT,22,AI,0,B58 ROOM 101 NORTH ZONE TEMP.,32,212,0,409.5,Deg F
45,58 UH03 STS,22,AI,1,UH03 GAS VALVE STATUS,0,4095,0,4095,mV
45,58 R101 ZAT,22,AI,2,UH04 ZONE AIR TEMP RM101,32,212,0,409.5,Deg F
45,58 UH04 STS,22,AI,3,UH04 GAS VALVE STATUS,0,4095,0,4095,mV
45,58 UH03 BYP,22,CI,0,UH03 HEATING BYPASS,,,OFF,1,Counts
45,58 UH04 BYP,22,CI,1,UH04 HEATING BYPASS,,,,1,Counts
45,58 UH03 STS,22,DI,1,UH03 GAS VALVE STATUS,,,OFF,ON,Status
45,58 UH03 GHT,22,DO,0,UH03 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
45,58 UH04 GHT,22,DO,1,UH04 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
45,58 UH03 WARM,22,DO,4,UH03 WARMUP FLAG,,,OFF,ON,Command
45,58 UH04 WARM,22,DO,5,UH04 WARMUP FLAG,,,OFF,ON,Command
45,58 UH03 ZSPH,22,SP,0,UH03 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,58 UH03 OZAT,22,SP,1,UH03 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
45,58 UH03 VAL,22,SP,2,UH03 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,58 UH04 ZSPH,22,SP,3,UH04 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,58 UH04 OZAT,22,SP,4,UH04 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
45,58 UH04 VAL,22,SP,5,UH04 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,58 R101 SZAT,23,AI,0,UH05 ZONE AIR TEMP RM101 SOUTH,32,212,0,409.5,Deg F
45,58 UH05 STS,23,AI,1,UH05 GAS VALVE STATUS,0,4095,0,4095,mV
45,58 UH06 ZAT,23,AI,2,ROOM 104 ZONE TEMP. (MEN'S ROOM),32,212,0,409.5,Deg F
45,58 UH06 STS,23,AI,3,UH06 GAS VALVE STATUS,0,4095,0,4095,mV
45,58 UH05 BYP,23,CI,0,UH05 HEATING BYPASS,,,,1,Counts
45,58 UH06 BYP,23,CI,1,UH06 HEATING BYPASS,,,,1,Counts
45,58 UH05 STS,23,DI,1,UH05 GAS VALVE STATUS,,,OFF,ON,Status
45,58 UH05 GHT,23,DO,0,UH05 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
45,58 UH06 GHT,23,DO,1,UH06 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
45,58 UH05 WARM,23,DO,4,UH05 WARMUP FLAG,,,OFF,ON,Command
45,58 UH06 WARM,23,DO,5,UH06 WARMUP FLAG,,,OFF,ON,Command
45,58 UH05 ZSPH,23,SP,0,UH05 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,58 UH05 OZAT,23,SP,1,UH05 OPTIMUM ZONE AIR TEMP,0,409,0,409.5,Deg F
45,58 UH05 VAL,23,SP,2,UH05 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,58 UH06 ZSPH,23,SP,3,UH06 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
45,58 UH06 OZAT,23,SP,4,UH06 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
45,58 UH06 VAL,23,SP,5,UH06 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
45,58A R102 ZAT,24,AI,1,GH-3+4+5+6-58A HIGH BAY TEMP.,32,212,0,409.5,Deg F
45,58A R095 ZAT,24,AI,2,ZAT ONLY - UH-01 GONE 10/10/2003,32,212,0,409.5,Deg F
45,58A R102 BYP,24,CI,1,GH-3+4+5+6-58A RM.102 BYPASS P/B,,,,1,Counts
45,58A GH3-6 S/S,24,DO,0,GH-3+4+5+6-58A START/STOP,,,OFF,ENABLE,Command
45,58A R102 ZSP,24,SP,1,GH-3+4+5+6-58A RM.102 ZONE S/P,32,212,0,409.5,Deg F
45,58A R106 ZAT,31,AI,0,RM.106 EAST AREA ZONE TEMP (AC2),32,212,0,409.5,Deg F
45,58A R106 ZAT,31,AI,0,RM.106 EAST AREA ZONE TEMP (AC2),32,212,0,409.5,Deg F
45,58A R106 BYP,31,CI,0,ROOM 106 BYPASS INPUT,,,,1,Counts
45,58A AC2 COMP,31,DO,0,AC-2-58A COMPRESSOR CONTROL,,,STOP,ENABLE,Command
45,58A AC2 FAN SS,31,DO,1,AC-2-58A FAN START/STOP,,,STOP,START,Command
45,58A AC2 HEAT,31,DO,2,AC-2-58A HEATING ENABLE/DISABLE,,,DISABLE,ENABLE,Command
45,58A R106 ZSP,31,SP,0,ROOM 106 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
45,46B AC1 TMR,32,SP,0,AC01 OCCUPANCY TIMER,0,4095,0,4095,MINUTES
45,46B AC2 TMR,32,SP,1,AC02 OCCUPANCY TIMER,0,4095,0,4095,MINUTES
45,46C AC3 TMR,32,SP,2,OCCUPANCY TIMER,0,4095,0,4095,MINUTES
45,46C AC4 TMR,32,SP,3,OCCUPANCY TIMER,0,4095,0,4095,MINUTES
45,46D AC1 TMR,32,SP,4,AC01 OCCUPANCY TIMER,0,4095,0,4095,MINUTES
45,46D AC2 TMR,32,SP,5,AC02 OCCUPANCY TIMER,0,4095,0,4095,MINUTES
45,46B AC1 O TMR,33,SP,0,AC01 OPTIMUM MINIMUM TIMER,0,4095,0,4095,MINUTES
45,46B AC1 C TMR,33,SP,1,AC01 COMPRESSOR ENABLE TIMER,0,4095,0,4095,MINUTES
45,46B AC2 O TMR,33,SP,2,AC02 OPTIMUM MINIMUM TIMER,0,4095,0,4095,MINUTES
45,46B AC2 C TMR,33,SP,3,AC02 COMPRESSOR ENABLE TIMER,0,4095,0,4095,MINUTES
45,46D AC1 O TMR,33,SP,8,AC01 OPTIMUM MINIMUM TIMER,0,4095,0,4095,MINUTES
45,46D AC1 C TMR,33,SP,9,AC01 COMPRESSOR ENABLE TIMER,0,4095,0,4095,MINUTES
45,46D AC2 O TMR,33,SP,10,AC02 OPTIMUM MINIMUM TIMER,0,4095,0,4095,MINUTES
45,46D AC2 C TMR,33,SP,11,AC02 COMPRESSOR ENABLE TIMER,0,4095,0,4095,MINUTES
45,58 AC1 COMPTMR,35,SP,9,AC-1-58 COMPRESSOR TIMER,-1,4096,0,4095,MINUTES
45,58 BL07 TIMER,37,SP,0,BL-07 RUN TIMER,-1,4096,0,4095,MINUTES
45,47 AHU01 TIMER,37,SP,10,AHU-01-47 OCCUPANCY TIMER,-1,4096,0,4095,Minutes
45,47 BR2 TIMER,37,SP,11,BR-2-47 RUN TIMER,-1,4096,0,4095,Minutes
45,47 HE02 TIMER,37,SP,13,HE-02-47 OCCUPANCY TIMER,-1,4096,0,4095,Minutes
45,58 AC1 TIMER,37,SP,14,AC01 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
45,58 BL06 TIMER,37,SP,15,BL-06 RUN TIMER,-1,4096,0,4095,MINUTES
45,58 UH03 TIMER,38,SP,1,UH-03 RUN TIMER,-1,4096,0,4095,MINUTES
45,58 UH04 TIMER,38,SP,2,UH-04 RUN TIMER,-1,4096,0,4095,MINUTES
45,58 UH05 TIMER,38,SP,3,UH-05 RUN TIMER,-1,4096,0,4095,MINUTES
45,58 UH06 TIMER,38,SP,4,UH-06 RUN TIMER,-1,4096,0,4095,MINUTES
45,58 UH08 TIMER,38,SP,5,UH-08 RUN TIMER,-1,4096,0,4095,MINUTES
45,58A AC2 TMR,38,SP,8,AC-2-58A RUN TIMER,-1,4096,0,4095,Minutes
45,47 BL11 TIMER,38,SP,9,BL-11-47 OCCUPANCY TIMER,-1,4096,0,4095,Minutes
45,47 BL9 TIMER,38,SP,10,BL-09-47 OCCUPANCY TIMER,-1,4096,0,4095,Minutes
